rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,theodolite_time,secs,nsecs,theodolite_id,status,azimuth,elevation,distance
1645113885474817796,,1930,,1645113885,7863555,"""theodolite_n_1""",,1617284726,222472098,1,0,5.23193278715,1.50903920007,17.6045317735
1645113885598261081,,1931,,1645113885,156098633,"""theodolite_n_2""",,1616542073,116067431,2,0,4.60232133398,1.53776853289,16.776854481
1645113885722513086,,1932,,1645113885,276346144,"""theodolite_n_3""",,1616542740,791958009,3,0,5.19655699303,1.52405867487,17.9265072886
1645113885846244028,,1933,,1645113885,407874180,"""theodolite_n_1""",,1617284726,622482723,1,0,5.23930425157,1.51006412634,17.9784637367
1645113885970321992,,1934,,1645113885,554848060,"""theodolite_n_2""",,1616542073,514816858,2,0,4.60708881079,1.53768702614,17.152574396
1645113886093660859,,1935,,1645113885,677608539,"""theodolite_n_3""",,1616542741,193220404,3,0,5.20314323208,1.5244521944,18.2792678632
1645113886338313741,,1936,,1645113885,956098841,"""theodolite_n_2""",,1616542073,916067639,2,0,4.61229857672,1.53866933227,17.5202454069
1645113886461635566,,1937,,1645113886,76363383,"""theodolite_n_3""",,1616542741,591975248,3,0,5.21053902813,1.52516918436,18.6089288979
1645113886585929227,,1938,,1645113886,207870533,"""theodolite_n_1""",,1617284727,422479076,1,0,5.25642601007,1.51240639459,18.6717681012
1645113886709410381,,1939,,1645113885,956098841,"""theodolite_n_2""",,1616542073,916067639,2,0,4.61229857672,1.53866933227,17.5202454069
1645113886832782068,,1940,,1645113886,76363383,"""theodolite_n_3""",,1616542741,591975248,3,0,5.21053902813,1.52516918436,18.6089288979
1645113886962226722,,1941,,1645113886,207870533,"""theodolite_n_1""",,1617284727,422479076,1,0,5.25642601007,1.51240639459,18.6717681012
1645113887079323530,,1942,,1645113886,357971861,"""theodolite_n_2""",,1616542074,317940659,2,0,4.61762429883,1.53962406945,17.8501663608
1645113887203652291,,1943,,1645113886,478873122,"""theodolite_n_3""",,1616542741,994484987,3,0,5.21774376823,1.52517932687,18.9031489124
1645113887327242991,,1944,,1645113886,607892200,"""theodolite_n_1""",,1617284727,822500743,1,0,5.26461545097,1.512667995,18.9908485781
1645113887454854995,,1945,,1645113886,756707226,"""theodolite_n_2""",,1616542074,716676024,2,0,4.62314195655,1.53977269328,18.1980765067
1645113887573846082,,1946,,1645113886,876355258,"""theodolite_n_3""",,1616542742,391967123,3,0,5.2261237153,1.52526689711,19.2309690376
1645113887698169952,,1947,,1645113887,6587096,"""theodolite_n_1""",,1617284728,221195639,1,0,5.27486288638,1.51343731038,19.3337399683
1645113887821654559,,1948,,1645113887,158026549,"""theodolite_n_2""",,1616542075,117995347,2,0,4.63308932274,1.53926058092,18.5763060009
1645113887944932046,,1949,,1645113887,278906299,"""theodolite_n_3""",,1616542742,794518164,3,0,5.23894477483,1.52765740616,19.5687923649
1645113888068154207,,1950,,1645113887,407865793,"""theodolite_n_1""",,1617284728,622474336,1,0,5.2934550202,1.51475227855,19.7778123021
1645113888191512803,,1951,,1645113887,556918684,"""theodolite_n_2""",,1616542075,516887482,2,0,4.64232734872,1.53915355363,18.9297658942
1645113888316732731,,1952,,1645113887,676443122,"""theodolite_n_3""",,1616542743,192054987,3,0,5.24877555652,1.52897135492,19.8558641183
1645113888440244270,,1953,,1645113887,807851054,"""theodolite_n_1""",,1617284729,22459597,1,0,5.3015132839,1.51543448423,20.0129934917
1645113888564041974,,1954,,1645113887,955584413,"""theodolite_n_2""",,1616542075,915553211,2,0,4.64887829197,1.53976200219,19.2298964962
1645113888686742863,,1955,,1645113888,77666559,"""theodolite_n_3""",,1616542743,593278424,3,0,5.25781506527,1.52870466235,20.1058937667
1645113888809189776,,1956,,1645113888,207867147,"""theodolite_n_1""",,1617284729,422475690,1,0,5.31205126951,1.51621442025,20.2735348342
1645113888933613256,,1957,,1645113888,354338788,"""theodolite_n_2""",,1616542076,314307586,2,0,4.65747750651,1.54120480338,19.512387878
1645113889055388618,,1958,,1645113888,476397288,"""theodolite_n_3""",,1616542743,992009153,3,0,5.26819143164,1.5287284929,20.3431437982
1645113889179758419,,1959,,1645113888,606576470,"""theodolite_n_1""",,1617284729,821185013,1,0,5.32317657587,1.51702996894,20.5286662178
1645113889303261328,,1960,,1645113888,755587954,"""theodolite_n_2""",,1616542076,715556752,2,0,4.66595682216,1.54272826693,19.8153692671
1645113889428239207,,1961,,1645113888,877691611,"""theodolite_n_3""",,1616542744,393303476,3,0,5.27833337237,1.5292317988,20.6010644595
1645113889551316928,,1962,,1645113889,6684595,"""theodolite_n_1""",,1617284730,221293138,1,0,5.33567799405,1.51870649449,20.8432489974
1645113889674630034,,1963,,1645113889,155605298,"""theodolite_n_2""",,1616542077,115574096,2,0,4.67527188,1.54242413018,20.1305089955
1645113890089466987,,1964,,1645113889,408004491,"""theodolite_n_1""",,1617284730,622613034,1,0,5.3494498566,1.51902459861,21.082199515
1645113890211886225,,1965,,1645113889,554323683,"""theodolite_n_2""",,1616542077,514292481,2,0,4.68665396443,1.54228193276,20.4021588676
1645113890340259340,,1966,,1645113889,678874007,"""theodolite_n_3""",,1616542745,194485872,3,0,5.30270829862,1.53062089006,21.0727162439
1645113890751399219,,1967,,1645113889,955614725,"""theodolite_n_2""",,1616542077,915583523,2,0,4.6980962889,1.54244368456,20.6719090131
1645113890873614332,,1968,,1645113890,77665569,"""theodolite_n_3""",,1616542745,593277434,3,0,5.31385217179,1.5303753452,21.3198259329
1645113890996543151,,1969,,1645113890,206703240,"""theodolite_n_1""",,1617284731,421311783,1,0,5.37502337899,1.51995809325,21.5725110157
1645113891121145367,,1970,,1645113890,355597433,"""theodolite_n_2""",,1616542078,315566231,2,0,4.71073455486,1.54276401309,20.9419092988
1645113891244402136,,1971,,1645113890,477663954,"""theodolite_n_3""",,1616542745,993275819,3,0,5.3280074343,1.53118604471,21.5847669528
1645113891368601543,,1972,,1645113890,606697980,"""theodolite_n_1""",,1617284731,821306523,1,0,5.39001132063,1.5211516432,21.8553628953
1645113891492475132,,1973,,1645113890,755639047,"""theodolite_n_2""",,1616542078,715607845,2,0,4.72312047239,1.5430086312,21.2356595149
1645113891615646569,,1974,,1645113890,876411558,"""theodolite_n_3""",,1616542746,392023423,3,0,5.33716048021,1.53136217198,21.8400271717
1645113891739568518,,1975,,1645113891,7821990,"""theodolite_n_1""",,1617284732,222430533,1,0,5.39874009445,1.52206261163,22.0996943002
1645113891862400866,,1976,,1645113891,155613891,"""theodolite_n_2""",,1616542079,115582689,2,0,4.7322705652,1.54343157926,21.4776798841
1645113891987761938,,1977,,1645113891,278910621,"""theodolite_n_3""",,1616542746,794522486,3,0,5.34949335195,1.53048901475,22.0781060771
1645113892228063397,,1978,,1645113891,555552276,"""theodolite_n_2""",,1616542079,515521074,2,0,4.746257941,1.54445827322,21.7256107573
1645113892351938364,,1979,,1645113891,676367131,"""theodolite_n_3""",,1616542747,191978996,3,0,5.36236797564,1.53199908123,22.3259379553
1645113892476107718,,1980,,1645113891,806544333,"""theodolite_n_1""",,1617284733,21152876,1,0,5.42631639786,1.52270894334,22.5751952814
1645113892599307661,,1981,,1645113891,955551599,"""theodolite_n_2""",,1616542079,915520397,2,0,4.75837487537,1.54375637821,22.0194001639
1645113893014169592,,1982,,1645113892,207880062,"""theodolite_n_1""",,1617284733,422488605,1,0,5.44179295141,1.523447643,22.8399063869
1645113893137140887,,1983,,1645113892,355543109,"""theodolite_n_2""",,1616542080,315511907,2,0,4.77334888406,1.5433749458,22.287479835
1645113893261108565,,1984,,1645113892,78929058,"""theodolite_n_3""",,1616542747,594540923,3,0,5.37539102387,1.53241466989,22.6140384598
1645113893384857412,,1985,,1645113893,7839020,"""theodolite_n_1""",,1617284734,222447563,1,0,5.46710627139,1.52434411867,23.2441977059
1645113893508790529,,1986,,1645113892,755442953,"""theodolite_n_2""",,1616542080,715411751,2,0,4.78596950998,1.54481220475,22.5059210508
1645113893635136947,,1987,,1645113892,881385672,"""theodolite_n_3""",,1616542748,396997537,3,0,5.40048449519,1.53493637091,23.0735514064
1645113893757208794,,1988,,1645113893,7839020,"""theodolite_n_1""",,1617284734,222447563,1,0,5.46710627139,1.52434411867,23.2441977059
1645113893883024244,,1989,,1645113893,155595817,"""theodolite_n_2""",,1616542081,115564615,2,0,4.79697849887,1.54583786866,22.7595118793
1645113894007342041,,1990,,1645113893,278929995,"""theodolite_n_3""",,1616542748,794541860,3,0,5.41259946606,1.53531542891,23.3375318323
1645113894129778334,,1991,,1645113893,406568968,"""theodolite_n_1""",,1617284734,621177511,1,0,5.47993868778,1.52545159771,23.510299301
1645113894251786459,,1992,,1645113893,555576911,"""theodolite_n_2""",,1616542081,515545709,2,0,4.80906901244,1.54661150578,23.0390724827
1645113894376046277,,1993,,1645113893,678903276,"""theodolite_n_3""",,1616542749,194515141,3,0,5.42567337668,1.53678434828,23.6089334408
1645113894499354241,,1994,,1645113893,807828760,"""theodolite_n_1""",,1617284735,22437303,1,0,5.49569576984,1.5266690406,23.7690210107
1645113894623824832,,1995,,1645113893,955607015,"""theodolite_n_2""",,1616542081,915575813,2,0,4.82404273838,1.5462981848,23.3155722405
1645113894747381951,,1996,,1645113894,78905203,"""theodolite_n_3""",,1616542749,594517068,3,0,5.43869001606,1.53930731015,23.8966560474
1645113894871185300,,1997,,1645113894,207897353,"""theodolite_n_1""",,1617284735,422505896,1,0,5.50648655942,1.52755370332,24.0088922242
1645113894995535232,,1998,,1645113894,355586390,"""theodolite_n_2""",,1616542082,315555188,2,0,4.83454792576,1.54687577626,23.5225726845
1645113895409377426,,1999,,1645113894,607858134,"""theodolite_n_1""",,1617284735,822466677,1,0,5.51428939592,1.52815991944,24.1809030418
1645113895776094888,,2000,,1645113895,7835426,"""theodolite_n_1""",,1617284736,222443969,1,0,5.51973127842,1.52903344887,24.3092841999
1645113895896680940,,2001,,1645113895,155603421,"""theodolite_n_2""",,1616542083,115572219,2,0,4.85275752355,1.55142646522,23.8528858214
1645113896020973532,,2002,,1645113895,278952077,"""theodolite_n_3""",,1616542750,794563942,3,0,5.45733588682,1.53924466609,24.5693959851
1645113896143981598,,2003,,1645113895,408050634,"""theodolite_n_1""",,1617284736,622659177,1,0,5.52387725396,1.52928134759,24.4316145242
1645113896267691918,,2004,,1645113895,555595764,"""theodolite_n_2""",,1616542083,515564562,2,0,4.85742812935,1.55085485409,23.9854454626
1645113896690499605,,2005,,1645113895,808125894,"""theodolite_n_1""",,1617284737,22734437,1,0,5.52620363473,1.52898515081,24.5796041364
1645113896806275752,,2006,,1645113895,955577795,"""theodolite_n_2""",,1616542083,915546593,2,0,4.86067521669,1.55010000327,24.1330349733
1645113896931044013,,2007,,1645113895,678925723,"""theodolite_n_3""",,1616542751,194537588,3,0,5.46000122973,1.53928479918,24.744886025
1645113897053966850,,2008,,1645113896,608034332,"""theodolite_n_1""",,1617284737,822642875,1,0,5.5337314248,1.53054006955,24.9509861418
1645113897176446917,,2009,,1645113896,754311545,"""theodolite_n_2""",,1616542084,714280343,2,0,4.87404564653,1.55012944294,24.5644849927
1645113897304110085,,2010,,1645113896,878904993,"""theodolite_n_3""",,1616542752,394516858,3,0,5.46697123003,1.54176981213,25.5115184016
1645113897423925787,,2011,,1645113897,7989852,"""theodolite_n_1""",,1617284738,222598395,1,0,5.53665503805,1.53146462734,25.0520572986
1645113897548756179,,2012,,1645113897,155691961,"""theodolite_n_2""",,1616542085,115660759,2,0,4.87908413282,1.55124740022,24.7606057101
1645113897671320542,,2013,,1645113897,278886191,"""theodolite_n_3""",,1616542752,794498056,3,0,5.46572865159,1.54169124209,25.7405483293
1645113897795129803,,2014,,1645113897,408069748,"""theodolite_n_1""",,1617284738,622678291,1,0,5.53515536738,1.53184053471,25.2369077614
1645113897920422292,,2015,,1645113897,155691961,"""theodolite_n_2""",,1616542085,115660759,2,0,4.87908413282,1.55124740022,24.7606057101
1645113898162677340,,2016,,1645113897,408069748,"""theodolite_n_1""",,1617284738,622678291,1,0,5.53515536738,1.53184053471,25.2369077614
1645113898287814290,,2017,,1645113897,555744097,"""theodolite_n_2""",,1616542085,515712895,2,0,4.88169828349,1.55194768032,24.9509161397
1645113898410953620,,2018,,1645113897,678891191,"""theodolite_n_3""",,1616542753,194503056,3,0,5.46368812433,1.54150794396,25.9535481601
1645113898533556553,,2019,,1645113897,808119279,"""theodolite_n_1""",,1617284739,22727822,1,0,5.53476466321,1.5317433292,25.3853276422
1645113898656167826,,2020,,1645113897,955743159,"""theodolite_n_2""",,1616542085,915711957,2,0,4.88269654026,1.55217891366,25.1730962783
1645113898778831200,,2021,,1645113898,77662181,"""theodolite_n_3""",,1616542753,593274046,3,0,5.46012145848,1.54107754852,26.1991977587
1645113898902436280,,2022,,1645113898,208088289,"""theodolite_n_1""",,1617284739,422696832,1,0,5.53339420625,1.53167330181,25.5739775561
1645113899027461549,,2023,,1645113898,355701805,"""theodolite_n_2""",,1616542086,315670603,2,0,4.88261886438,1.55202533978,25.4496361865
1645113899151174984,,2024,,1645113898,478913535,"""theodolite_n_3""",,1616542753,994525400,3,0,5.45581232434,1.54147757399,26.489358132
1645113899273169886,,2025,,1645113898,608044799,"""theodolite_n_1""",,1617284739,822653342,1,0,5.53208205724,1.53174407964,25.8304576431
1645113899398662927,,2026,,1645113898,755716857,"""theodolite_n_2""",,1616542086,715685655,2,0,4.88148600607,1.55191376182,25.7569261193
1645113899521111953,,2027,,1645113898,877681243,"""theodolite_n_3""",,1616542754,393293108,3,0,5.45068576349,1.54128450145,26.7736179525
1645113899645815859,,2028,,1645113899,8056987,"""theodolite_n_1""",,1617284740,222665530,1,0,5.52808200869,1.53171277306,26.0605376046
1645113899770065930,,2029,,1645113899,155708211,"""theodolite_n_2""",,1616542087,115677009,2,0,4.87737670863,1.55191664886,26.036666121
1645113899895486134,,2030,,1645113899,278893170,"""theodolite_n_3""",,1616542754,794505035,3,0,5.4439723999,1.54039968493,27.0534671149
1645113900016058885,,2031,,1645113899,408111830,"""theodolite_n_1""",,1617284740,622720373,1,0,5.52304751221,1.53184567825,26.3223377677
1645113900141554290,,2032,,1645113899,555705867,"""theodolite_n_2""",,1616542087,515674665,2,0,4.87219493429,1.55210085884,26.3747662317
1645113900263533697,,2033,,1645113899,677707284,"""theodolite_n_3""",,1616542755,193319149,3,0,5.43596583111,1.54073853773,27.3769174385
1645113900387614824,,2034,,1645113899,809316882,"""theodolite_n_1""",,1617284741,23925425,1,0,5.51694628795,1.53193776977,26.6228478804
1645113900519236464,,2035,,1645113899,955704929,"""theodolite_n_2""",,1616542087,915673727,2,0,4.86552124902,1.55144012079,26.6858358298
1645113900634279808,,2036,,1645113900,78889159,"""theodolite_n_3""",,1616542755,594501024,3,0,5.42843667445,1.54028296835,27.6736370026
1645113900759314422,,2037,,1645113900,208044382,"""theodolite_n_1""",,1617284741,422652925,1,0,5.51115923866,1.53121304898,26.9235069865
1645113900888258699,,2038,,1645113900,355680919,"""theodolite_n_2""",,1616542088,315649717,2,0,4.85863440668,1.55056425792,26.9944652763
1645113901008841429,,2039,,1645113900,477697440,"""theodolite_n_3""",,1616542755,993309305,3,0,5.42208512809,1.53979959039,27.9992365331
1645113901129751477,,2040,,1645113900,608076257,"""theodolite_n_1""",,1617284741,822684800,1,0,5.50469255293,1.53073058538,27.2722063823
1645113901256642824,,2041,,1645113900,755679616,"""theodolite_n_2""",,1616542088,715648414,2,0,4.84957835745,1.55048748499,27.3180952266
1645113901496553226,,2042,,1645113901,8047455,"""theodolite_n_1""",,1617284742,222655998,1,0,5.49517635462,1.53169676712,27.6760775849
1645113901618723774,,2043,,1645113901,155661387,"""theodolite_n_2""",,1616542089,115630185,2,0,4.83907365702,1.54926519985,27.6885244116
1645113901742858469,,2044,,1645113901,277590825,"""theodolite_n_3""",,1616542756,793202690,3,0,5.40571355049,1.54165858134,28.7464682993
1645113901866026139,,2045,,1645113901,408093340,"""theodolite_n_1""",,1617284742,622701883,1,0,5.48699690399,1.53230361558,28.0808483255
1645113901989394091,,2046,,1645113901,555542429,"""theodolite_n_2""",,1616542089,515511227,2,0,4.83016821574,1.54894486256,28.0052041903
1645113902117185148,,2047,,1645113901,678729731,"""theodolite_n_3""",,1616542757,194341596,3,0,5.39949638576,1.54186964669,29.052698493
1645113902237565665,,2048,,1645113901,808093184,"""theodolite_n_1""",,1617284743,22701727,1,0,5.48062721493,1.5330441514,28.3832692138
1645113902361840251,,2049,,1645113901,955430189,"""theodolite_n_2""",,1616542089,915398987,2,0,4.82269526217,1.55003678958,28.2532549315
1645113902484580846,,2050,,1645113902,77358377,"""theodolite_n_3""",,1616542757,592970242,3,0,5.39553700512,1.54158724622,29.3186582335
1645113902607581474,,2051,,1645113902,208107246,"""theodolite_n_1""",,1617284743,422715789,1,0,5.47613037062,1.5336947541,28.6843199802
1645113902732715296,,2052,,1645113901,955430189,"""theodolite_n_2""",,1616542089,915398987,2,0,4.82269526217,1.55003678958,28.2532549315
1645113902855626557,,2053,,1645113902,77358377,"""theodolite_n_3""",,1616542757,592970242,3,0,5.39553700512,1.54158724622,29.3186582335
1645113902979104047,,2054,,1645113902,208107246,"""theodolite_n_1""",,1617284743,422715789,1,0,5.47613037062,1.5336947541,28.6843199802
1645113903104339710,,2055,,1645113902,355496543,"""theodolite_n_2""",,1616542090,315465341,2,0,4.81686845603,1.55082091703,28.483125441
1645113903226926087,,2056,,1645113902,480030252,"""theodolite_n_3""",,1616542757,995642117,3,0,5.39409396166,1.54161623876,29.5492382602
1645113903349900507,,2057,,1645113902,608099121,"""theodolite_n_1""",,1617284743,822707664,1,0,5.4752657572,1.5335334453,28.9402997914
1645113903473528237,,2058,,1645113902,755628730,"""theodolite_n_2""",,1616542090,715597528,2,0,4.8135691083,1.55116810937,28.6899256605
1645113903596032596,,2059,,1645113902,878874991,"""theodolite_n_3""",,1616542758,394486856,3,0,5.39470498572,1.54159423251,29.7857382399
1645113903720447796,,2060,,1645113903,8064121,"""theodolite_n_1""",,1617284744,222672664,1,0,5.47366043477,1.53417778001,29.2901305407
1645113903844156960,,2061,,1645113903,155579459,"""theodolite_n_2""",,1616542091,115548257,2,0,4.80919013655,1.55102000336,29.0187555673
1645113903969280633,,2062,,1645113903,278855147,"""theodolite_n_3""",,1616542758,794467012,3,0,5.39460582135,1.54267322206,30.1417492181
1645113904091842361,,2063,,1645113903,408098287,"""theodolite_n_1""",,1617284744,622706830,1,0,5.47334259984,1.53468956813,29.7213611267
1645113904215427547,,2064,,1645113903,555605813,"""theodolite_n_2""",,1616542091,515574611,2,0,4.80673275136,1.5505236002,29.40828525
1645113904340094367,,2065,,1645113903,677486814,"""theodolite_n_3""",,1616542759,193098679,3,0,5.39433471761,1.54351556473,30.5179399567
1645113904464823713,,2066,,1645113903,808041985,"""theodolite_n_1""",,1617284745,22650528,1,0,5.47227450546,1.53559613971,30.1228421449
1645113904594739272,,2067,,1645113903,955598261,"""theodolite_n_2""",,1616542091,915567059,2,0,4.80354664233,1.55093087421,29.7449655109
1645113904711283965,,2068,,1645113904,78749730,"""theodolite_n_3""",,1616542759,594361595,3,0,5.39349976082,1.54329256239,30.8352897633
1645113904834950857,,2069,,1645113904,207950058,"""theodolite_n_1""",,1617284745,422558601,1,0,5.47245008908,1.53571574387,30.4435022773
1645113904960440054,,2070,,1645113904,355582740,"""theodolite_n_2""",,1616542092,315551538,2,0,4.80368914498,1.5516536871,30.0866159612
1645113905085963380,,2071,,1645113904,477497022,"""theodolite_n_3""",,1616542759,993108887,3,0,5.39469967643,1.5432378938,31.1784497157
1645113905209018601,,2072,,1645113904,607914849,"""theodolite_n_1""",,1617284745,822523392,1,0,5.47386688453,1.53590034719,30.7939724808
1645113905331097417,,2073,,1645113904,755581125,"""theodolite_n_2""",,1616542092,715549923,2,0,4.80284617713,1.552727536,30.4349066004
1645113905454413347,,2074,,1645113904,878735147,"""theodolite_n_3""",,1616542760,394347012,3,0,5.39389528734,1.54353508746,31.5309799736
1645113905579440495,,2075,,1645113905,7846985,"""theodolite_n_1""",,1617284746,222455528,1,0,5.47311558835,1.5367103838,31.1678933614
1645113905703376031,,2076,,1645113905,155679354,"""theodolite_n_2""",,1616542093,115648152,2,0,4.80184660089,1.5521233859,30.8002662452
1645113905825624812,,2077,,1645113905,278899522,"""theodolite_n_3""",,1616542760,794511387,3,0,5.39416026497,1.54334493566,31.8937998089
1645113905951855542,,2078,,1645113905,407864589,"""theodolite_n_1""",,1617284746,622473132,1,0,5.47478693135,1.5361852246,31.5585227928
1645113906073104626,,2079,,1645113905,555674042,"""theodolite_n_2""",,1616542093,515642840,2,0,4.80288629527,1.5524817668,31.3054664572
1645113906195651110,,2080,,1645113905,678933480,"""theodolite_n_3""",,1616542761,194545345,3,0,5.39531492593,1.54342085276,32.5325498748
1645113906319346960,,2081,,1645113905,807819693,"""theodolite_n_1""",,1617284747,22428236,1,0,5.47729726809,1.53636578398,32.3454429892
1645113906682597169,,2082,,1645113906,209041099,"""theodolite_n_1""",,1617284747,423649642,1,0,5.48021561917,1.53684743957,33.3188535083
1645113906806494586,,2083,,1645113906,355582479,"""theodolite_n_2""",,1616542094,315551277,2,0,4.80344059787,1.55218533352,33.1671862821
1645113906931072342,,2084,,1645113906,477606344,"""theodolite_n_3""",,1616542761,993218209,3,0,5.39741470363,1.54483914715,34.424691073
1645113907053629827,,2085,,1645113906,608836307,"""theodolite_n_1""",,1617284747,823444850,1,0,5.48191941482,1.53748352681,34.2644741829
1645113907176923940,,2086,,1645113906,755578677,"""theodolite_n_2""",,1616542094,715547475,2,0,4.80344930009,1.55231849766,34.1229263611
1645113907424076471,,2087,,1645113907,7608130,"""theodolite_n_1""",,1617284748,222216673,1,0,5.48496671257,1.53812267244,35.255904848
1645113907546264767,,2088,,1645113907,155593260,"""theodolite_n_2""",,1616542095,115562058,2,0,4.80461172078,1.55229240212,35.1093963457
1645113907669091862,,2089,,1645113907,278728896,"""theodolite_n_3""",,1616542762,794340761,3,0,5.40124961437,1.54640095516,36.3508323203
1645113907795842852,,2090,,1645113907,407656723,"""theodolite_n_1""",,1617284748,622265266,1,0,5.48858606293,1.53905845614,36.2018857991
1645113907917540943,,2091,,1645113907,155593260,"""theodolite_n_2""",,1616542095,115562058,2,0,4.80461172078,1.55229240212,35.1093963457
1645113908040779291,,2092,,1645113907,278728896,"""theodolite_n_3""",,1616542762,794340761,3,0,5.40124961437,1.54640095516,36.3508323203
1645113908163006488,,2093,,1645113907,407656723,"""theodolite_n_1""",,1617284748,622265266,1,0,5.48858606293,1.53905845614,36.2018857991
1645113908286793284,,2094,,1645113907,555629041,"""theodolite_n_2""",,1616542095,515597839,2,0,4.80628279675,1.55325194807,36.0409968995
1645113908411264974,,2095,,1645113907,678678791,"""theodolite_n_3""",,1616542763,194290656,3,0,5.40348287834,1.54709806411,37.2806728527
1645113908533877985,,2096,,1645113907,808711202,"""theodolite_n_1""",,1617284749,23319745,1,0,5.4917839215,1.54002226841,37.1211367503
1645113908657310489,,2097,,1645113907,955620655,"""theodolite_n_2""",,1616542095,915589453,2,0,4.80862449279,1.55367081277,36.9255471324
1645113908782025298,,2098,,1645113908,78654468,"""theodolite_n_3""",,1616542763,594266333,3,0,5.40451493865,1.54776081274,38.1258733448
1645113908903345642,,2099,,1645113908,207453025,"""theodolite_n_1""",,1617284749,422061568,1,0,5.49366268816,1.54066365926,37.8050373673
1645113909317674960,,2100,,1645113908,477409104,"""theodolite_n_3""",,1616542763,993020969,3,0,5.40289582463,1.54772353494,38.8375633175
1645113909441181852,,2101,,1645113908,607293910,"""theodolite_n_1""",,1617284749,821902453,1,0,5.49281686146,1.54092378142,38.4814076139
1645113909566515218,,2102,,1645113908,755612738,"""theodolite_n_2""",,1616542096,715581536,2,0,4.80904345558,1.55472985504,38.4434176968
1645113909688679607,,2103,,1645113909,278631187,"""theodolite_n_3""",,1616542764,794243052,3,0,5.39537582571,1.54857817483,40.6683039331
1645113909811469544,,2104,,1645113909,407185837,"""theodolite_n_1""",,1617284750,621794380,1,0,5.48708653363,1.5419057416,40.389708526
1645113909935249742,,2105,,1645113909,555580759,"""theodolite_n_2""",,1616542097,515549557,2,0,4.80042320809,1.5546589855,40.3117876601
1645113910058394682,,2106,,1645113909,679984364,"""theodolite_n_3""",,1616542765,195596229,3,0,5.39220258151,1.54917295578,41.5933843482
1645113910181960339,,2107,,1645113909,407185837,"""theodolite_n_1""",,1617284750,621794380,1,0,5.48708653363,1.5419057416,40.389708526
1645113910308213472,,2108,,1645113909,555580759,"""theodolite_n_2""",,1616542097,515549557,2,0,4.80042320809,1.5546589855,40.3117876601
1645113910429492714,,2109,,1645113909,679984364,"""theodolite_n_3""",,1616542765,195596229,3,0,5.39220258151,1.54917295578,41.5933843482
1645113910553632851,,2110,,1645113909,808483441,"""theodolite_n_1""",,1617284751,23091984,1,0,5.48476238338,1.54247470934,41.2995690409
1645113910676370458,,2111,,1645113909,955599457,"""theodolite_n_2""",,1616542097,915568255,2,0,4.79654706395,1.55525410457,41.2159679634
1645113910799091682,,2112,,1645113910,78818270,"""theodolite_n_3""",,1616542765,594430135,3,0,5.38884814595,1.54935659022,42.4920744741
1645113910922921221,,2113,,1645113910,208699535,"""theodolite_n_1""",,1617284751,423308078,1,0,5.48175369581,1.54299390526,42.2098395019
1645113911047600886,,2114,,1645113910,355574717,"""theodolite_n_2""",,1616542098,315543515,2,0,4.79299668726,1.55538701205,42.1264280296
1645113911170923639,,2115,,1645113910,478774728,"""theodolite_n_3""",,1616542765,994386593,3,0,5.38613790968,1.54994244426,43.4428348689
1645113911298015474,,2116,,1645113910,607420785,"""theodolite_n_1""",,1617284751,822029328,1,0,5.47996195127,1.54393720187,43.2060903182
1645113911424845438,,2117,,1645113910,755583727,"""theodolite_n_2""",,1616542098,715552525,2,0,4.78991740809,1.5553478686,43.0690080101
1645113911543331310,,2118,,1645113910,877524936,"""theodolite_n_3""",,1616542766,393136801,3,0,5.3840969583,1.55087878182,44.3188054778
1645113911674999531,,2119,,1645113911,7531305,"""theodolite_n_1""",,1617284752,222139848,1,0,5.47902533254,1.54454028176,44.0431008257
1645113911789194576,,2120,,1645113911,155610967,"""theodolite_n_2""",,1616542099,115579765,2,0,4.78729127225,1.55661721578,43.8822986166
1645113912033443972,,2121,,1645113911,408747920,"""theodolite_n_1""",,1617284752,623356463,1,0,5.47847418724,1.54512529832,44.9274613071
1645113912156025953,,2122,,1645113911,555596227,"""theodolite_n_2""",,1616542099,515565025,2,0,4.78560257196,1.55641478454,44.7230085232
1645113912285852379,,2123,,1645113911,677542748,"""theodolite_n_3""",,1616542767,193154613,3,0,5.38398697114,1.55123441911,45.966875702
1645113912407496001,,2124,,1645113911,807588492,"""theodolite_n_1""",,1617284753,22197035,1,0,5.47903414471,1.54558928899,45.7992116815
1645113912532486620,,2125,,1645113911,955580497,"""theodolite_n_2""",,1616542099,915549295,2,0,4.78518115872,1.55682720055,45.6467387121
1645113912653059475,,2126,,1645113912,78783790,"""theodolite_n_3""",,1616542767,594395655,3,0,5.38428674192,1.55159521871,46.9112559254
1645113912776198376,,2127,,1645113912,207595055,"""theodolite_n_1""",,1617284753,422203598,1,0,5.48017358466,1.54622959221,46.7598221871
1645113912899460135,,2128,,1645113912,355525393,"""theodolite_n_2""",,1616542100,315494191,2,0,4.78557769054,1.55706830363,46.5860388201
1645113913022330725,,2129,,1645113912,477482175,"""theodolite_n_3""",,1616542767,993094040,3,0,5.38567180728,1.55212757858,47.8565762477
1645113913147368085,,2130,,1645113912,608849430,"""theodolite_n_1""",,1617284753,823457973,1,0,5.48250775658,1.54708611161,47.7419528437
1645113913271951652,,2131,,1645113912,755403518,"""theodolite_n_2""",,1616542100,715372316,2,0,4.78677311367,1.55744142162,47.5743989837
